사용자 ID,가입 날짜,유입 경로,방문 날짜,페이지 방문 순서,장바구니 담기,결제 완료,결제 방식,디바이스 정보,마지막 방문 날짜
1036,2024-03-27,Instagram Ads,2024-04-02,홈 > 카테고리 > 제품 목록 > 제품 상세 > 장바구니 > 주문 확인,Yes,No,-,Mobile,2024-07-30
1036,2024-03-27,Instagram Ads,2024-04-12,홈 > 검색 > 제품 목록 > 제품 상세 > 리뷰 > 상품 상세 > 주문 확인 > 결제,Yes,Yes,토스,Tablet,2024-07-30
1036,2024-03-27,Tistory Blog,2024-05-09,홈 > 카테고리 > 제품 목록 > 제품 상세 > 리뷰 > 장바구니 > 주문 확인,Yes,No,-,Mobile,2024-07-30
1036,2024-03-27,Coupang Ads,2024-07-30,홈 > 검색 > 제품 상세 > 장바구니 > 주문 확인,Yes,No,-,Desktop,2024-07-30
1037,2024-02-06,Naver Shopping,2024-02-26,홈 > 검색 > 제품 상세 > 주문 확인,No,No,-,Desktop,2024-07-26
1037,2024-02-06,Instagram Ads,2024-03-26,홈 > 카테고리 > 제품 목록 > 제품 상세 > 장바구니 > 주문 확인,Yes,No,-,Mobile,2024-07-26
1037,2024-02-06,Naver Shopping,2024-04-09,홈 > 검색 > 제품 목록 > 제품 상세 > 리뷰 > 장바구니 > 상품 상세 > 결제 > 주문 확인,Yes,Yes,무통장 입금,Desktop,2024-07-26
1037,2024-02-06,Google Search,2024-05-06,홈 > 카테고리 > 제품 목록 > 제품 상세 > 상품 상세 > 주문 확인 > 결제,Yes,Yes,신용카드,Mobile,2024-07-26
1037,2024-02-06,Naver Shopping,2024-07-26,홈 > 카테고리 > 제품 목록 > 제품 상세 > 장바구니 > 상품 상세 > 결제 > 주문 확인,Yes,Yes,네이버페이,Mobile,2024-07-26
1038,2024-03-27,Facebook Ads,2024-04-24,홈 > 검색 > 제품 상세 > 주문 확인,No,No,-,Mobile,2024-07-17
1038,2024-03-27,Coupang Ads,2024-05-16,홈 > 검색 > 제품 상세 > 장바구니 > 상품 상세 > 결제 > 주문 확인,Yes,Yes,네이버페이,Mobile,2024-07-17
1038,2024-03-27,Naver Search,2024-06-05,홈 > 검색 > 제품 목록 > 제품 상세 > 리뷰 > 장바구니 > 주문 확인,Yes,No,-,Mobile,2024-07-17
1038,2024-03-27,Facebook Ads,2024-06-07,홈 > 검색 > 상품 상세 > 주문 확인 > 결제,Yes,Yes,토스,Mobile,2024-07-17
1038,2024-03-27,KakaoTalk Ads,2024-07-17,홈 > 검색 > 제품 상세 > 장바구니,Yes,No,-,Desktop,2024-07-17
1039,2024-03-30,KakaoTalk Ads,2024-04-13,홈 > 검색 > 제품 목록 > 제품 상세 > 리뷰 > 장바구니,Yes,No,-,Tablet,2024-07-19
1039,2024-03-30,Facebook Ads,2024-04-20,홈 > 카테고리 > 제품 목록 > 제품 상세 > 리뷰 > 장바구니 > 주문 확인,Yes,No,-,Mobile,2024-07-19
1039,2024-03-30,KakaoTalk Ads,2024-04-29,홈 > 검색 > 제품 목록 > 제품 상세 > 리뷰,No,No,-,Mobile,2024-07-19
1039,2024-03-30,Google Search,2024-05-10,홈 > 검색 > 제품 목록 > 제품 상세 > 리뷰 > 장바구니,Yes,No,-,Mobile,2024-07-19
1039,2024-03-30,Naver Search,2024-05-15,홈 > 카테고리 > 제품 목록 > 제품 상세 > 장바구니 > 주문 확인,Yes,No,-,Desktop,2024-07-19
1039,2024-03-30,Naver Shopping,2024-05-16,홈 > 검색 > 제품 목록 > 제품 상세 > 리뷰 > 주문 확인,No,No,-,Mobile,2024-07-19
1039,2024-03-30,Naver Search,2024-05-21,홈 > 카테고리 > 제품 목록 > 제품 상세 > 리뷰 > 장바구니 > 주문 확인,Yes,No,-,Mobile,2024-07-19
1039,2024-03-30,YouTube Ads,2024-05-29,홈 > 카테고리 > 제품 목록 > 제품 상세 > 장바구니 > 상품 상세 > 주문 확인 > 결제,Yes,Yes,네이버페이,Mobile,2024-07-19
1039,2024-03-30,Naver Search,2024-06-02,홈 > 카테고리 > 제품 목록 > 제품 상세 > 리뷰,No,No,-,Mobile,2024-07-19
1039,2024-03-30,Coupang Ads,2024-07-17,홈 > 카테고리 > 제품 목록 > 제품 상세,No,No,-,Mobile,2024-07-19
1039,2024-03-30,Naver Search,2024-07-19,홈 > 검색 > 제품 목록 > 제품 상세,No,No,-,Mobile,2024-07-19
1040,2024-03-20,YouTube Ads,2024-04-07,홈 > 검색 > 제품 상세 > 주문 확인,No,No,-,Mobile,2024-07-30
1040,2024-03-20,Google Search,2024-04-30,홈 > 카테고리 > 제품 목록 > 제품 상세,No,No,-,Mobile,2024-07-30
1040,2024-03-20,Naver Shopping,2024-05-27,홈 > 카테고리 > 제품 목록 > 제품 상세 > 리뷰 > 장바구니 > 상품 상세 > 결제 > 주문 확인,Yes,Yes,삼성페이,Mobile,2024-07-30
1040,2024-03-20,Naver Shopping,2024-06-12,홈 > 카테고리 > 제품 목록 > 제품 상세 > 장바구니 > 주문 확인,Yes,No,-,Mobile,2024-07-30
1040,2024-03-20,YouTube Ads,2024-07-30,홈 > 검색 > 제품 상세 > 장바구니 > 주문 확인,Yes,No,-,Mobile,2024-07-30
1041,2024-03-12,KakaoTalk Ads,2024-03-23,홈 > 카테고리 > 제품 목록 > 제품 상세 > 장바구니 > 주문 확인,Yes,No,-,Desktop,2024-07-20
1041,2024-03-12,Coupang Ads,2024-07-20,홈 > 검색 > 제품 상세 > 장바구니 > 주문 확인,Yes,No,-,Mobile,2024-07-20
1042,2024-03-17,Coupang Ads,2024-03-29,홈 > 카테고리 > 제품 목록 > 제품 상세 > 장바구니 > 상품 상세 > 결제 > 주문 확인,Yes,Yes,신용카드,Mobile,2024-07-24
1042,2024-03-17,Coupang Ads,2024-04-23,홈 > 검색 > 제품 상세 > 장바구니 > 주문 확인,Yes,No,-,Desktop,2024-07-24
1042,2024-03-17,Naver Shopping,2024-05-23,홈 > 검색 > 제품 상세 > 장바구니 > 주문 확인,Yes,No,-,Mobile,2024-07-24
1042,2024-03-17,KakaoTalk Ads,2024-07-24,홈 > 검색 > 제품 목록 > 제품 상세 > 리뷰 > 장바구니 > 상품 상세 > 결제 > 주문 확인,Yes,Yes,카카오페이,Mobile,2024-07-24
1043,2024-03-13,Facebook Ads,2024-03-16,홈 > 검색 > 상품 상세 > 주문 확인 > 결제,Yes,Yes,삼성페이,Mobile,2024-07-21
1043,2024-03-13,KakaoTalk Ads,2024-03-26,홈 > 검색,No,No,-,Desktop,2024-07-21
1043,2024-03-13,YouTube Ads,2024-04-04,홈 > 카테고리 > 제품 목록 > 제품 상세 > 리뷰 > 장바구니 > 상품 상세 > 결제 > 주문 확인,Yes,Yes,신용카드,Mobile,2024-07-21
1043,2024-03-13,KakaoTalk Ads,2024-04-26,홈 > 카테고리 > 제품 목록 > 제품 상세 > 리뷰 > 주문 확인,No,No,-,Tablet,2024-07-21
1043,2024-03-13,YouTube Ads,2024-05-06,홈 > 검색 > 제품 목록 > 제품 상세,No,No,-,Mobile,2024-07-21
1043,2024-03-13,KakaoTalk Ads,2024-05-19,홈 > 검색 > 제품 목록 > 제품 상세 > 리뷰 > 장바구니 > 상품 상세 > 결제 > 주문 확인,Yes,Yes,무통장 입금,Mobile,2024-07-21
1043,2024-03-13,KakaoTalk Ads,2024-05-22,홈 > 검색 > 제품 상세 > 장바구니 > 주문 확인,Yes,No,-,Mobile,2024-07-21
1043,2024-03-13,Naver Shopping,2024-07-21,홈 > 검색 > 제품 상세 > 장바구니 > 주문 확인,Yes,No,-,Mobile,2024-07-21
1044,2024-01-22,Coupang Ads,2024-02-06,홈 > 검색 > 제품 상세 > 주문 확인,No,No,-,Mobile,2024-07-21
1044,2024-01-22,Naver Search,2024-03-05,홈 > 검색 > 제품 상세,No,No,-,Mobile,2024-07-21
1044,2024-01-22,Google Search,2024-03-12,홈 > 검색 > 제품 상세 > 장바구니 > 상품 상세 > 결제 > 주문 확인,Yes,Yes,네이버페이,Mobile,2024-07-21
1044,2024-01-22,Tistory Blog,2024-03-17,홈 > 카테고리 > 제품 목록 > 제품 상세 > 장바구니 > 주문 확인,Yes,No,-,Desktop,2024-07-21
1044,2024-01-22,Instagram Ads,2024-04-15,홈 > 검색 > 제품 상세,No,No,-,Mobile,2024-07-21
1044,2024-01-22,Naver Search,2024-05-04,홈 > 카테고리 > 제품 목록 > 제품 상세 > 장바구니 > 상품 상세 > 결제 > 주문 확인,Yes,Yes,카카오페이,Desktop,2024-07-21
1044,2024-01-22,KakaoTalk Ads,2024-06-01,홈 > 카테고리 > 제품 목록 > 제품 상세 > 장바구니 > 주문 확인,Yes,No,-,Desktop,2024-07-21
1044,2024-01-22,Naver Search,2024-06-27,홈 > 검색 > 제품 목록 > 제품 상세 > 리뷰 > 주문 확인,No,No,-,Mobile,2024-07-21
1044,2024-01-22,Google Search,2024-07-04,홈 > 카테고리,No,No,-,Mobile,2024-07-21
1044,2024-01-22,YouTube Ads,2024-07-21,홈 > 검색 > 제품 상세 > 장바구니 > 상품 상세 > 결제 > 주문 확인,Yes,Yes,토스,Desktop,2024-07-21
1045,2024-02-13,Facebook Ads,2024-03-01,홈 > 검색 > 제품 목록 > 제품 상세 > 리뷰 > 장바구니 > 주문 확인,Yes,No,-,Mobile,2024-07-28
1045,2024-02-13,Naver Search,2024-03-11,홈 > 카테고리 > 제품 목록 > 제품 상세 > 리뷰 > 장바구니 > 주문 확인,Yes,No,-,Mobile,2024-07-28
1045,2024-02-13,Naver Search,2024-07-15,홈 > 카테고리 > 제품 목록 > 제품 상세 > 리뷰 > 장바구니 > 상품 상세 > 결제 > 주문 확인,Yes,Yes,네이버페이,Desktop,2024-07-28
1045,2024-02-13,Coupang Ads,2024-07-20,홈 > 카테고리 > 제품 목록 > 제품 상세 > 장바구니 > 상품 상세 > 주문 확인 > 결제,Yes,Yes,토스,Desktop,2024-07-28
1045,2024-02-13,Naver Shopping,2024-07-28,홈 > 카테고리 > 제품 목록 > 제품 상세 > 장바구니 > 상품 상세 > 결제 > 주문 확인,Yes,Yes,무통장 입금,Mobile,2024-07-28
1046,2024-03-12,YouTube Ads,2024-03-22,홈 > 검색 > 제품 상세 > 상품 상세 > 주문 확인 > 결제,Yes,Yes,네이버페이,Mobile,2024-07-19
1046,2024-03-12,Coupang Ads,2024-04-14,홈 > 카테고리 > 제품 목록 > 제품 상세 > 장바구니 > 주문 확인,Yes,No,-,Mobile,2024-07-19
1046,2024-03-12,Google Search,2024-05-06,홈 > 카테고리 > 제품 목록 > 제품 상세 > 리뷰 > 상품 상세 > 결제 > 주문 확인,No,Yes,무통장 입금,Mobile,2024-07-19
1046,2024-03-12,Naver Search,2024-05-31,홈 > 카테고리 > 제품 목록 > 제품 상세 > 리뷰 > 주문 확인,No,No,-,Mobile,2024-07-19
1046,2024-03-12,Naver Shopping,2024-06-18,홈 > 카테고리 > 제품 목록 > 제품 상세 > 장바구니 > 주문 확인,Yes,No,-,Mobile,2024-07-19
1046,2024-03-12,Naver Shopping,2024-07-19,홈 > 카테고리 > 제품 목록 > 제품 상세 > 장바구니 > 상품 상세 > 결제 > 주문 확인,Yes,Yes,신용카드,Desktop,2024-07-19
1047,2024-03-20,Tistory Blog,2024-04-13,홈 > 카테고리 > 제품 목록 > 제품 상세 > 리뷰 > 장바구니 > 주문 확인,Yes,No,-,Mobile,2024-07-05
1047,2024-03-20,Tistory Blog,2024-04-21,홈 > 검색 > 제품 상세,No,No,-,Mobile,2024-07-05
1047,2024-03-20,Naver Shopping,2024-05-01,홈 > 카테고리 > 제품 목록 > 제품 상세 > 리뷰 > 주문 확인,No,No,-,Mobile,2024-07-05
1047,2024-03-20,YouTube Ads,2024-07-05,홈 > 카테고리 > 제품 목록 > 제품 상세 > 장바구니 > 상품 상세 > 결제 > 주문 확인,Yes,Yes,삼성페이,Mobile,2024-07-05
1048,2024-01-07,Naver Shopping,2024-02-04,홈 > 검색 > 제품 상세 > 장바구니 > 주문 확인,Yes,No,-,Mobile,2024-07-15
1048,2024-01-07,Facebook Ads,2024-03-04,홈 > 검색,No,No,-,Mobile,2024-07-15
1048,2024-01-07,YouTube Ads,2024-07-05,홈 > 카테고리 > 제품 목록,No,No,-,Desktop,2024-07-15
1048,2024-01-07,Coupang Ads,2024-07-15,홈 > 카테고리,No,No,-,Mobile,2024-07-15
1049,2024-02-23,Facebook Ads,2024-03-07,홈 > 검색 > 제품 상세 > 장바구니 > 상품 상세 > 결제 > 주문 확인,Yes,Yes,무통장 입금,Desktop,2024-07-21
1049,2024-02-23,KakaoTalk Ads,2024-07-21,홈 > 카테고리 > 제품 목록 > 제품 상세 > 장바구니,Yes,No,-,Mobile,2024-07-21
1050,2024-01-18,Naver Search,2024-01-28,홈 > 카테고리 > 제품 목록 > 제품 상세 > 리뷰 > 장바구니 > 주문 확인,Yes,No,-,Mobile,2024-07-27
1050,2024-01-18,Instagram Ads,2024-07-27,홈 > 검색 > 제품 목록 > 제품 상세 > 리뷰 > 장바구니 > 주문 확인,Yes,No,-,Mobile,2024-07-27
1051,2024-01-28,Tistory Blog,2024-02-15,홈 > 카테고리 > 제품 목록 > 제품 상세 > 리뷰 > 장바구니 > 상품 상세 > 결제 > 주문 확인,Yes,Yes,신용카드,Mobile,2024-07-17
1051,2024-01-28,Naver Shopping,2024-03-13,홈 > 카테고리 > 제품 목록 > 제품 상세 > 리뷰 > 상품 상세 > 결제 > 주문 확인,No,Yes,삼성페이,Mobile,2024-07-17
1051,2024-01-28,Coupang Ads,2024-03-14,홈 > 검색 > 제품 상세 > 장바구니 > 상품 상세 > 결제 > 주문 확인,Yes,Yes,네이버페이,Mobile,2024-07-17
1051,2024-01-28,Facebook Ads,2024-07-17,홈 > 카테고리 > 제품 목록 > 제품 상세 > 장바구니 > 상품 상세 > 결제 > 주문 확인,Yes,Yes,카카오페이,Mobile,2024-07-17
1052,2024-03-05,Naver Search,2024-03-06,홈 > 카테고리 > 상품 상세 > 주문 확인 > 결제,Yes,Yes,토스,Mobile,2024-07-19
1052,2024-03-05,Tistory Blog,2024-03-30,홈 > 카테고리 > 제품 목록 > 제품 상세 > 상품 상세 > 주문 확인 > 결제,Yes,Yes,카카오페이,Mobile,2024-07-19
1052,2024-03-05,Tistory Blog,2024-07-16,홈 > 검색 > 제품 상세,No,No,-,Desktop,2024-07-19
1052,2024-03-05,Google Search,2024-07-19,홈 > 카테고리 > 제품 목록,No,No,-,Mobile,2024-07-19
1053,2024-03-02,KakaoTalk Ads,2024-03-28,홈 > 검색 > 제품 목록 > 제품 상세 > 리뷰 > 장바구니 > 상품 상세 > 결제 > 주문 확인,Yes,Yes,신용카드,Desktop,2024-07-25
1053,2024-03-02,Instagram Ads,2024-04-07,홈 > 카테고리 > 제품 목록 > 제품 상세 > 리뷰,No,No,-,Mobile,2024-07-25
1053,2024-03-02,Tistory Blog,2024-05-02,홈 > 카테고리 > 제품 목록 > 제품 상세,Yes,No,-,Mobile,2024-07-25
1053,2024-03-02,KakaoTalk Ads,2024-07-25,홈 > 카테고리 > 제품 목록 > 제품 상세 > 장바구니 > 주문 확인,Yes,No,-,Mobile,2024-07-25
1054,2024-02-19,Naver Search,2024-02-25,홈 > 카테고리 > 제품 목록 > 제품 상세 > 리뷰 > 장바구니 > 상품 상세 > 결제 > 주문 확인,Yes,Yes,삼성페이,Desktop,2024-07-29
1054,2024-02-19,Instagram Ads,2024-03-23,홈 > 검색 > 제품 목록 > 제품 상세 > 리뷰 > 주문 확인,No,No,-,Mobile,2024-07-29
1054,2024-02-19,YouTube Ads,2024-04-15,홈 > 카테고리 > 제품 목록 > 제품 상세 > 리뷰 > 장바구니 > 주문 확인,Yes,No,-,Desktop,2024-07-29
1054,2024-02-19,KakaoTalk Ads,2024-05-11,홈 > 카테고리 > 제품 목록 > 제품 상세 > 장바구니 > 주문 확인,Yes,No,-,Mobile,2024-07-29
1054,2024-02-19,KakaoTalk Ads,2024-05-31,홈 > 카테고리 > 제품 목록 > 제품 상세 > 리뷰 > 장바구니 > 상품 상세 > 결제 > 주문 확인,Yes,Yes,카카오페이,Mobile,2024-07-29
1054,2024-02-19,Facebook Ads,2024-06-22,홈 > 카테고리 > 제품 목록 > 제품 상세,No,No,-,Mobile,2024-07-29
1054,2024-02-19,YouTube Ads,2024-07-29,홈 > 카테고리 > 제품 목록 > 제품 상세 > 장바구니 > 상품 상세 > 주문 확인 > 결제,Yes,Yes,신용카드,Mobile,2024-07-29
1055,2024-03-24,Instagram Ads,2024-04-01,홈 > 카테고리 > 제품 목록 > 제품 상세 > 장바구니 > 주문 확인,Yes,No,-,Mobile,2024-07-22
1055,2024-03-24,Naver Search,2024-04-08,홈 > 검색 > 제품 상세 > 주문 확인,No,No,-,Mobile,2024-07-22
1055,2024-03-24,Coupang Ads,2024-05-07,홈 > 카테고리 > 제품 목록 > 제품 상세 > 리뷰 > 장바구니,Yes,No,-,Desktop,2024-07-22
1055,2024-03-24,Google Search,2024-06-05,홈 > 검색 > 제품 상세 > 상품 상세 > 주문 확인 > 결제,Yes,Yes,삼성페이,Desktop,2024-07-22
1055,2024-03-24,Naver Search,2024-06-06,홈 > 검색 > 제품 상세 > 장바구니 > 주문 확인,Yes,No,-,Mobile,2024-07-22
1055,2024-03-24,YouTube Ads,2024-07-02,홈 > 검색 > 제품 상세 > 장바구니 > 상품 상세 > 결제 > 주문 확인,Yes,Yes,삼성페이,Desktop,2024-07-22
1055,2024-03-24,Tistory Blog,2024-07-22,홈 > 검색 > 제품 목록,No,No,-,Mobile,2024-07-22
1056,2024-02-20,Coupang Ads,2024-03-08,홈 > 카테고리 > 제품 목록 > 제품 상세 > 리뷰 > 장바구니,Yes,No,-,Mobile,2024-07-27
1056,2024-02-20,Instagram Ads,2024-04-06,홈 > 검색 > 제품 목록 > 상품 상세 > 주문 확인 > 결제,Yes,Yes,신용카드,Mobile,2024-07-27
1056,2024-02-20,Coupang Ads,2024-04-17,홈 > 검색 > 제품 목록 > 제품 상세 > 리뷰 > 장바구니 > 주문 확인,Yes,No,-,Mobile,2024-07-27
1056,2024-02-20,Naver Shopping,2024-05-08,홈 > 검색 > 제품 상세 > 장바구니 > 주문 확인,Yes,No,-,Mobile,2024-07-27
1056,2024-02-20,Instagram Ads,2024-06-01,홈 > 검색,No,No,-,Mobile,2024-07-27
1056,2024-02-20,Instagram Ads,2024-06-26,홈 > 카테고리 > 제품 목록 > 제품 상세 > 리뷰 > 상품 상세 > 결제 > 주문 확인,No,Yes,신용카드,Mobile,2024-07-27
1056,2024-02-20,Naver Search,2024-07-25,홈 > 검색 > 제품 상세 > 장바구니 > 상품 상세 > 결제 > 주문 확인,Yes,Yes,토스,Mobile,2024-07-27
1056,2024-02-20,KakaoTalk Ads,2024-07-27,홈 > 카테고리 > 제품 목록 > 제품 상세 > 리뷰 > 장바구니 > 상품 상세 > 결제 > 주문 확인,Yes,Yes,네이버페이,Mobile,2024-07-27
1057,2024-03-28,Naver Shopping,2024-04-07,홈 > 카테고리 > 제품 목록 > 제품 상세 > 리뷰 > 장바구니 > 주문 확인,Yes,No,-,Mobile,2024-07-30
1057,2024-03-28,Coupang Ads,2024-04-30,홈 > 검색 > 제품 상세,No,No,-,Mobile,2024-07-30
1057,2024-03-28,YouTube Ads,2024-05-08,홈 > 카테고리 > 제품 목록 > 제품 상세 > 리뷰 > 주문 확인,No,No,-,Mobile,2024-07-30
1057,2024-03-28,Coupang Ads,2024-07-30,홈 > 카테고리 > 제품 목록 > 제품 상세 > 리뷰 > 장바구니 > 주문 확인,Yes,No,-,Mobile,2024-07-30
1058,2024-02-23,Coupang Ads,2024-03-22,홈 > 검색 > 제품 목록 > 제품 상세 > 리뷰,No,No,-,Mobile,2024-07-24
1058,2024-02-23,Facebook Ads,2024-04-20,홈 > 검색 > 제품 상세 > 장바구니 > 주문 확인,Yes,No,-,Mobile,2024-07-24
1058,2024-02-23,YouTube Ads,2024-04-30,홈 > 카테고리 > 제품 목록 > 제품 상세 > 리뷰 > 장바구니 > 상품 상세 > 결제 > 주문 확인,Yes,Yes,토스,Desktop,2024-07-24
1058,2024-02-23,Google Search,2024-05-09,홈 > 검색 > 제품 상세 > 상품 상세 > 주문 확인 > 결제,No,Yes,무통장 입금,Mobile,2024-07-24
1058,2024-02-23,Tistory Blog,2024-07-07,홈 > 검색 > 제품 목록 > 제품 상세 > 리뷰 > 장바구니 > 상품 상세 > 결제 > 주문 확인,Yes,Yes,무통장 입금,Desktop,2024-07-24
1058,2024-02-23,Facebook Ads,2024-07-24,홈 > 검색 > 제품 상세,No,No,-,Mobile,2024-07-24
1059,2024-02-06,Naver Search,2024-02-19,홈 > 카테고리 > 제품 목록 > 제품 상세,Yes,No,-,Mobile,2024-07-29
1059,2024-02-06,YouTube Ads,2024-03-16,홈 > 검색 > 제품 상세 > 주문 확인,No,No,-,Mobile,2024-07-29
1059,2024-02-06,YouTube Ads,2024-07-29,홈 > 카테고리 > 제품 목록 > 제품 상세 > 장바구니 > 주문 확인,Yes,No,-,Desktop,2024-07-29
1060,2024-01-06,YouTube Ads,2024-01-11,홈 > 검색 > 제품 상세 > 장바구니 > 상품 상세 > 주문 확인 > 결제,Yes,Yes,네이버페이,Mobile,2024-07-18
1060,2024-01-06,Google Search,2024-07-18,홈 > 검색 > 제품 목록,No,No,-,Mobile,2024-07-18
1061,2024-02-08,Naver Search,2024-02-19,홈 > 카테고리 > 제품 목록 > 제품 상세,No,No,-,Mobile,2024-07-29
1061,2024-02-08,Google Search,2024-07-14,홈 > 검색 > 제품 목록 > 제품 상세 > 리뷰 > 장바구니 > 상품 상세 > 결제 > 주문 확인,Yes,Yes,네이버페이,Mobile,2024-07-29
1061,2024-02-08,Tistory Blog,2024-07-29,홈 > 검색 > 제품 상세 > 장바구니 > 상품 상세 > 결제 > 주문 확인,Yes,Yes,무통장 입금,Mobile,2024-07-29
1062,2024-03-15,Google Search,2024-04-10,홈 > 카테고리 > 제품 목록 > 제품 상세 > 장바구니 > 주문 확인,Yes,No,-,Mobile,2024-07-27
1062,2024-03-15,Google Search,2024-04-29,홈 > 카테고리 > 제품 목록 > 제품 상세 > 리뷰 > 장바구니 > 주문 확인,Yes,No,-,Mobile,2024-07-27
1062,2024-03-15,Coupang Ads,2024-05-22,홈 > 카테고리 > 제품 목록 > 제품 상세 > 장바구니 > 주문 확인,Yes,No,-,Mobile,2024-07-27
1062,2024-03-15,Tistory Blog,2024-06-21,홈 > 카테고리 > 제품 목록 > 제품 상세 > 리뷰 > 장바구니,Yes,No,-,Mobile,2024-07-27
1062,2024-03-15,YouTube Ads,2024-07-05,홈 > 카테고리 > 제품 목록 > 제품 상세 > 리뷰 > 장바구니 > 주문 확인,Yes,No,-,Mobile,2024-07-27
1062,2024-03-15,Tistory Blog,2024-07-20,홈 > 검색 > 제품 상세 > 장바구니 > 상품 상세 > 결제 > 주문 확인,Yes,Yes,토스,Mobile,2024-07-27
1062,2024-03-15,Instagram Ads,2024-07-24,홈 > 검색 > 제품 상세 > 장바구니 > 상품 상세 > 결제 > 주문 확인,Yes,Yes,네이버페이,Mobile,2024-07-27
1062,2024-03-15,Google Search,2024-07-27,홈 > 검색 > 제품 상세 > 장바구니 > 상품 상세 > 결제 > 주문 확인,Yes,Yes,네이버페이,Mobile,2024-07-27
1063,2024-01-23,Instagram Ads,2024-02-22,홈 > 검색 > 제품 상세 > 장바구니 > 주문 확인,Yes,No,-,Desktop,2024-07-04
1063,2024-01-23,Google Search,2024-02-29,홈 > 검색 > 제품 목록 > 제품 상세 > 리뷰 > 장바구니 > 주문 확인,Yes,No,-,Desktop,2024-07-04
1063,2024-01-23,Coupang Ads,2024-03-16,홈 > 검색 > 제품 상세 > 장바구니 > 주문 확인,Yes,No,-,Mobile,2024-07-04
1063,2024-01-23,Facebook Ads,2024-03-29,홈 > 검색 > 제품 상세,No,No,-,Desktop,2024-07-04
1063,2024-01-23,KakaoTalk Ads,2024-07-04,홈 > 카테고리 > 제품 목록 > 제품 상세 > 리뷰 > 장바구니 > 상품 상세 > 결제 > 주문 확인,Yes,Yes,토스,Mobile,2024-07-04
1064,2024-03-24,Instagram Ads,2024-04-17,홈 > 카테고리 > 제품 목록 > 제품 상세 > 리뷰 > 주문 확인,No,No,-,Mobile,2024-07-27
1064,2024-03-24,YouTube Ads,2024-05-07,홈 > 검색 > 제품 목록 > 제품 상세 > 리뷰 > 장바구니 > 주문 확인,Yes,No,-,Mobile,2024-07-27
1064,2024-03-24,Tistory Blog,2024-05-23,홈 > 카테고리 > 제품 목록 > 제품 상세 > 장바구니 > 주문 확인,Yes,No,-,Mobile,2024-07-27
